Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Negative Regulation Of Interleukin-10 Production (GO:0032693),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,TRIB2
GO_Biological_Process_2023,Negative Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902176),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,PPIA
GO_Biological_Process_2023,Nucleosome Disassembly (GO:0006337),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,SUPT16H
GO_Biological_Process_2023,Oligodendrocyte Development (GO:0014003),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,EIF2B5
GO_Biological_Process_2023,Peptide Antigen Assembly With MHC Protein Complex (GO:0002501),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,CALR
GO_Biological_Process_2023,Pharyngeal System Development (GO:0060037),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,HES1
GO_Biological_Process_2023,Phosphatidylinositol Dephosphorylation (GO:0046856),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,PIP4P1
GO_Biological_Process_2023,Positive Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090050),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,GATA2
GO_Biological_Process_2023,Positive Regulation Of Macrophage Activation (GO:0043032),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,HSPD1
GO_Biological_Process_2023,Positive Regulation Of Muscle Hypertrophy (GO:0014742),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,IL6ST
GO_Biological_Process_2023,Positive Regulation Of Nitric-Oxide Synthase Activity (GO:0051000),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,S100A1
GO_Biological_Process_2023,Positive Regulation Of Smooth Muscle Cell Migration (GO:0014911),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,IGFBP5
GO_Biological_Process_2023,Protein O-linked Mannosylation (GO:0035269),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,DPM3
GO_Biological_Process_2023,Regulation Of B Cell Receptor Signaling Pathway (GO:0050855),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,FOXP1
GO_Biological_Process_2023,Regulation Of Golgi Organization (GO:1903358),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,CAMSAP2
GO_Biological_Process_2023,Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis (GO:1903587),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,GATA2
GO_Biological_Process_2023,Regulation Of Establishment Of Cell Polarity (GO:2000114),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,RUFY3
GO_Biological_Process_2023,Regulation Of Establishment Of Endothelial Barrier (GO:1903140),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,F11R
GO_Biological_Process_2023,Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002861),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,YES1
GO_Biological_Process_2023,Regulation Of Osteoblast Proliferation (GO:0033688),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,EIF2AK2
GO_Biological_Process_2023,Regulation Of Protein Kinase C Signaling (GO:0090036),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,MYADM
GO_Biological_Process_2023,Regulation Of Steroid Biosynthetic Process (GO:0050810),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,FGFR4
GO_Biological_Process_2023,Regulation Of Vacuole Organization (GO:0044088),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,LAPTM4B
GO_Biological_Process_2023,Response To UV-B (GO:0010224),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,STK11
GO_Biological_Process_2023,Ruffle Organization (GO:0031529),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,RAC1
GO_Biological_Process_2023,Stabilization Of Membrane Potential (GO:0030322),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,KCNN4
GO_Biological_Process_2023,Sulfation (GO:0051923),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,SULT2B1
GO_Biological_Process_2023,Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412),0.45106698016824964,0.5288975727320816,0,0,1.2244855370703147,0.9748612245319452,PPIF;NEDD4L;CACNG4
GO_Biological_Process_2023,Extracellular Matrix Organization (GO:0030198),0.45235216329242484,0.5302328593673665,0,0,1.1055366591080877,0.8770159081995039,ADAMTS15;SMOC2;NF1;QSOX1;CAPG;CTSS;MATN3
GO_Biological_Process_2023,DNA Recombination (GO:0006310),0.4542223572532521,0.5308787925044464,0,0,1.326468373493976,1.0468069599813516,HMGB3;TSN
GO_Biological_Process_2023,Embryonic Heart Tube Morphogenesis (GO:0003143),0.4542223572532521,0.5308787925044464,0,0,1.326468373493976,1.0468069599813516,MESP1;HES1
GO_Biological_Process_2023,Modulation By Host Of Symbiont Process (GO:0051851),0.4542223572532521,0.5308787925044464,0,0,1.326468373493976,1.0468069599813516,JUN;HPN
GO_Biological_Process_2023,Negative Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043124),0.4542223572532521,0.5308787925044464,0,0,1.326468373493976,1.0468069599813516,STAT1;RHOH
GO_Biological_Process_2023,Organic Hydroxy Compound Biosynthetic Process (GO:1901617),0.4542223572532521,0.5308787925044464,0,0,1.326468373493976,1.0468069599813516,CYP27A1;SQLE
GO_Biological_Process_2023,Positive Regulation Of Neuron Differentiation (GO:0045666),0.4542223572532521,0.5308787925044464,0,0,1.326468373493976,1.0468069599813516,IMPACT;ARHGEF2
GO_Biological_Process_2023,Potassium Ion Import Across Plasma Membrane (GO:1990573),0.4542223572532521,0.5308787925044464,0,0,1.326468373493976,1.0468069599813516,ATP1B3;ATP1A1
GO_Biological_Process_2023,Regulation Of Neurotransmitter Receptor Activity (GO:0099601),0.4542223572532521,0.5308787925044464,0,0,1.326468373493976,1.0468069599813516,PSCA;CACNG4
GO_Biological_Process_2023,Skeletal System Morphogenesis (GO:0048705),0.4542223572532521,0.5308787925044464,0,0,1.326468373493976,1.0468069599813516,TFAP2A;SFRP4
GO_Biological_Process_2023,Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560),0.45492439250532435,0.5313563849255998,0,0,1.1661942883662342,0.9185226616757755,JUN;ITGB5;APLP2;NR3C1
GO_Biological_Process_2023,Recombinational Repair (GO:0000725),0.45492439250532435,0.5313563849255998,0,0,1.1661942883662342,0.9185226616757755,PSMD14;ZMYND8;INTS3;LIG3
GO_Biological_Process_2023,DNA-templated DNA Replication (GO:0006261),0.46057551112402423,0.5360473807748146,0,0,1.2058984722888264,0.9349071109311063,CDC34;POLDIP2;WDR18
GO_Biological_Process_2023,Cellular Response To Calcium Ion (GO:0071277),0.46057551112402423,0.5360473807748146,0,0,1.2058984722888264,0.9349071109311063,RYR1;PPIF;SYT7
GO_Biological_Process_2023,Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277),0.46057551112402423,0.5360473807748146,0,0,1.2058984722888264,0.9349071109311063,RGS5;RGS16;MGLL
GO_Biological_Process_2023,DNA-templated DNA Replication Maintenance Of Fidelity (GO:0045005),0.466389130017158,0.5360473807748146,0,0,1.2940787540405525,0.9870390942193777,THOC1;SETMAR
GO_Biological_Process_2023,Embryonic Organ Morphogenesis (GO:0048562),0.466389130017158,0.5360473807748146,0,0,1.2940787540405525,0.9870390942193777,MESP1;HES1
GO_Biological_Process_2023,Learning (GO:0007612),0.466389130017158,0.5360473807748146,0,0,1.2940787540405525,0.9870390942193777,ATXN1L;SHANK2
GO_Biological_Process_2023,Positive Regulation Of Biomineral Tissue Development (GO:0070169),0.466389130017158,0.5360473807748146,0,0,1.2940787540405525,0.9870390942193777,TFAP2A;ISG15
GO_Biological_Process_2023,Positive Regulation Of Osteoblast Differentiation (GO:0045669),0.466389130017158,0.5360473807748146,0,0,1.2940787540405525,0.9870390942193777,IFITM1;IL6ST
GO_Biological_Process_2023,Positive Regulation Of Receptor-Mediated Endocytosis (GO:0048260),0.466389130017158,0.5360473807748146,0,0,1.2940787540405525,0.9870390942193777,SFRP4;PPT1
GO_Biological_Process_2023,Positive Regulation Of Stress Fiber Assembly (GO:0051496),0.466389130017158,0.5360473807748146,0,0,1.2940787540405525,0.9870390942193777,RAC1;CD47
GO_Biological_Process_2023,Response To Amyloid-Beta (GO:1904645),0.466389130017158,0.5360473807748146,0,0,1.2940787540405525,0.9870390942193777,GSK3B;SNX6
GO_Biological_Process_2023,Synaptic Vesicle Recycling (GO:0036465),0.466389130017158,0.5360473807748146,0,0,1.2940787540405525,0.9870390942193777,AP2B1;SYT7
GO_Biological_Process_2023,NLS-bearing Protein Import Into Nucleus (GO:0006607),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,KPNA1
GO_Biological_Process_2023,Androgen Receptor Signaling Pathway (GO:0030521),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,SCGB2A2
GO_Biological_Process_2023,Carbohydrate Derivative Transport (GO:1901264),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,SLC29A1
GO_Biological_Process_2023,Cellular Response To Alkaloid (GO:0071312),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,RYR1
GO_Biological_Process_2023,Detection Of Visible Light (GO:0009584),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,REEP6
GO_Biological_Process_2023,Embryo Development Ending In Birth Or Egg Hatching (GO:0009792),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,FOXI1
GO_Biological_Process_2023,Filopodium Assembly (GO:0046847),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,SPATA13
GO_Biological_Process_2023,Fluid Transport (GO:0042044),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,SLC4A11
GO_Biological_Process_2023,Megakaryocyte Differentiation (GO:0030219),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,UBA5
GO_Biological_Process_2023,Membrane Lipid Metabolic Process (GO:0006643),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,ST6GALNAC4
GO_Biological_Process_2023,Negative Regulation Of Leukocyte Activation (GO:0002695),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,NR1H3
GO_Biological_Process_2023,Negative Regulation Of Striated Muscle Cell Differentiation (GO:0051154),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,GSK3A
GO_Biological_Process_2023,Negative Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904706),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,PDCD4
GO_Biological_Process_2023,Neural Tube Development (GO:0021915),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,GRHL2
GO_Biological_Process_2023,Neuron Maturation (GO:0042551),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,MTCH1
GO_Biological_Process_2023,Peroxisomal Membrane Transport (GO:0015919),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,PEX19
GO_Biological_Process_2023,Polyol Metabolic Process (GO:0019751),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,IMPA2
GO_Biological_Process_2023,Positive Regulation Of Alpha-Beta T Cell Proliferation (GO:0046641),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,CD55
GO_Biological_Process_2023,Positive Regulation Of Amyloid-Beta Formation (GO:1902004),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,GSK3A
GO_Biological_Process_2023,Positive Regulation Of Cardiac Muscle Hypertrophy (GO:0010613),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,IL6ST
GO_Biological_Process_2023,Positive Regulation Of Cartilage Development (GO:0061036),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,TAPT1
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle Phase Transition (GO:1901989),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,CDC73
GO_Biological_Process_2023,Positive Regulation Of Glial Cell Differentiation (GO:0045687),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,HES1
GO_Biological_Process_2023,Positive Regulation Of Heart Rate (GO:0010460),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,TRPM4
GO_Biological_Process_2023,Positive Regulation Of Interleukin-4 Production (GO:0032753),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,SLC7A5
GO_Biological_Process_2023,Positive Regulation Of Small GTPase Mediated Signal Transduction (GO:0051057),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,SHOC2
GO_Biological_Process_2023,Prostaglandin Biosynthetic Process (GO:0001516),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,PTGES
GO_Biological_Process_2023,rRNA Modification (GO:0000154),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,METTL5
GO_Biological_Process_2023,Regulation Of Adenylate Cyclase Activity (GO:0045761),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,NF1
GO_Biological_Process_2023,Regulation Of Cell Cycle G2/M Phase Transition (GO:1902749),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,CENPF
GO_Biological_Process_2023,Regulation Of Cell-Cell Adhesion Mediated By Cadherin (GO:2000047),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,EPCAM
GO_Biological_Process_2023,Regulation Of Epithelial Cell Differentiation (GO:0030856),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,CD24
GO_Biological_Process_2023,Regulation Of Establishment Or Maintenance Of Cell Polarity (GO:0032878),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,RUFY3
GO_Biological_Process_2023,Regulation Of Histone Modification (GO:0031056),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,MBIP
GO_Biological_Process_2023,Regulation Of Leukocyte Chemotaxis (GO:0002688),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,MTUS1
GO_Biological_Process_2023,Regulation Of Protein Deacetylation (GO:0090311),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,MBIP
GO_Biological_Process_2023,Regulation Of Receptor Recycling (GO:0001919),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,KIF16B
GO_Biological_Process_2023,Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904356),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,TINF2
GO_Biological_Process_2023,Regulation Of Ventricular Cardiac Muscle Cell Membrane Repolarization (GO:0060307),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,KCNE4
GO_Biological_Process_2023,Response To Acidic pH (GO:0010447),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,CTSS
GO_Biological_Process_2023,tRNA Aminoacylation For Protein Translation (GO:0006418),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,IARS2
GO_Biological_Process_2023,Transepithelial Transport (GO:0070633),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,SLC1A2
GO_Biological_Process_2023,Triglyceride Biosynthetic Process (GO:0019432),0.46708048970881144,0.5360473807748146,0,0,1.6579665161775772,1.2621331139583631,PCK2
GO_Biological_Process_2023,Regulation Of Actin Filament-Based Process (GO:0032970),0.4700121777568208,0.5392410857887884,0,0,1.1878662452620095,0.8968350649150645,BAIAP2L1;RAC1;F11R
GO_Biological_Process_2023,Mitotic Spindle Assembly (GO:0090307),0.4783930963877889,0.5479885500052408,0,0,1.2632314974182444,0.9314090146955192,CDCA8;MISP
GO_Biological_Process_2023,Positive Regulation Of Biosynthetic Process (GO:0009891),0.4783930963877889,0.5479885500052408,0,0,1.2632314974182444,0.9314090146955192,NR1H3;CREBL2
GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Activation (GO:0051251),0.4783930963877889,0.5479885500052408,0,0,1.2632314974182444,0.9314090146955192,CD47;HSPD1
GO_Biological_Process_2023,Regulation Of B Cell Proliferation (GO:0030888),0.4783930963877889,0.5479885500052408,0,0,1.2632314974182444,0.9314090146955192,VAV3;BCL2
GO_Biological_Process_2023,Zymogen Activation (GO:0031638),0.4783930963877889,0.5479885500052408,0,0,1.2632314974182444,0.9314090146955192,PERP;CYCS
GO_Biological_Process_2023,Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179),0.4793735213783122,0.5489380001366573,0,0,1.1703643778536283,0.8605398918679085,JUN;ITGB5;APLP2
GO_Biological_Process_2023,Adrenergic Receptor Signaling Pathway (GO:0071875),0.48645457201992093,0.5512948873141907,0,0,1.5603948125525606,1.1244388503879819,ADRA2A
GO_Biological_Process_2023,Associative Learning (GO:0008306),0.48645457201992093,0.5512948873141907,0,0,1.5603948125525606,1.1244388503879819,NF1
GO_Biological_Process_2023,Cardiac Atrium Morphogenesis (GO:0003209),0.48645457201992093,0.5512948873141907,0,0,1.5603948125525606,1.1244388503879819,MESP1
